product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,retailer_url,region,source_name,discount,price_per_unit,is_bundle,has_rating,high_rating,has_reviews,popular,timestamp
Ole Henriksen Banana Bright Vitamin C Serum,Ole Henriksen,Face Serum,7.0,ml,47.2,GBP,Boots.com,https://www.boots.com/ole-henriksen-banana-bright-vitamin-c-serum-30ml-10277856?CAWELAID=620000410000603013&srsltid=AfmBOor7EmJxxGKoYEDOJOY4lAAgqL_WBEF42e0pSpAfihtyV0jz-z-nL8U,GB,Oxylabs Google Shopping,,674.29,False,True,True,True,True,20251008_145133
Debenhams Vitamin C Night Serum,Debenhams Vitamin,Face Serum,,,11.99,GBP,Boots.com,https://www.boots.com/garnier-targeted-vitamin-c-anti-dark-spot-night-serum-for-face-30ml-10330686?CAWELAID=620000410000788598&srsltid=AfmBOooBgifwAjOt4mcL8-y1j7Gjv9Rp1ujW9vkAZH5aGeVhOAL4kXQccjE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
No7 Future Renew Damage Reversal Night Serum,No7 Future,Face Serum,,,37.95,GBP,Boots.com,https://www.boots.com/no7-future-renew-night-serum-25ml-10338927?CAWELAID=620000410000887148&srsltid=AfmBOoq-Hjo6pMbbGep8Z0atB8ZbFc3rbQ_SJbRRFnYYK0vBC0C4niuF5qQ,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
L'Oréal Paris Revitalift Laser Tri-Peptides Age-Correcting Serum,L'Oréal Paris,Face Serum,,,25.59,GBP,Boots.com,https://www.boots.com/loreal-paris-revitalift-laser-tripeptide-serum-30ml-10353668?CAWELAID=620000410000895213&srsltid=AfmBOoqbEaDDDHHSQP1LDvvBZpRVM_xWbcVZYfJU2R9-tGs15JXB9xZmOTU,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
AURA Face Serum - Smoothing,AURA Face,Face Serum,100.0,ml,2.49,GBP,Home Bargains,https://home.bargains/product/5c25865c-9367-46ef-857e-6760770d13c4/aura-face-serum-100ml-smoothing,GB,Oxylabs Google Shopping,,2.49,False,False,False,False,False,20251008_145133
The INKEY List Niacinamide Serum,The INKEY,Face Serum,30.0,ml,6.4,GBP,Boots.com,https://www.boots.com/niacinamide-serum-10311220?CAWELAID=620000410000748534&srsltid=AfmBOoo9cDdEXgggSiOMyzBzDi2IOapREhUIUgJDeRxan-A7EukimThgpIg,GB,Oxylabs Google Shopping,,21.33,False,True,True,True,True,20251008_145133
The Ordinary Retinol 0.5% in Squalane,The Ordinary,Face Serum,,,7.8,GBP,Boots.com,https://www.boots.com/the-ordinary-retinol-0-5-percent-in-squalane-ester-30ml-10274492?CAWELAID=620000410000643174&srsltid=AfmBOoqyoa3m33twzypK1TF2dxfZ7c1EKowPoJKgHmlDCKdoSDLpF6JAyH0,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
Drunk Elephant Amino Rain Glasswater Serum,Drunk Elephant,Face Serum,,,49.0,GBP,Boots.com,https://www.boots.com/drunk-elephant-amino-rain-glasswater-serum-30ml-10367394?CAWELAID=620000410000916723&srsltid=AfmBOoox6u-rzWUIOvEW4pNmWXT0xroznj0NUTcVHwBZZFsAbny5PTkUCj4,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
Revolution Skin Dewy Drench 2% Hyaluronic Acid Hydrating Serum,Revolution Skin,Face Serum,,,6.4,GBP,Boots.com,https://www.boots.com/revolution-skin-dewy-drench-hydrating-serum-30ml-10363844?CAWELAID=620000410000899157&srsltid=AfmBOooDO5nD6KxNqoRnirBd3Gehmrq8b9du0145JhG9v92KIr9CIEhbrfk,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
No7 Protect Perfect Intense Advanced Serum,No7 Protect,Face Serum,,,40.45,GBP,Boots.com,https://www.boots.com/no7-protect-and-perfect-intense-advanced-serum-10301973?CAWELAID=620000410000678996&srsltid=AfmBOorNpzJzTb8O9XoFqp4MZ5fDH1yAaToUbevl7nis-Xo5WU8Tm8xqEAs,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
CeraVe Hydrating Hyaluronic Acid Serum,CeraVe Hydrating,Face Serum,,,18.4,GBP,Boots.com,https://www.boots.com/cerave-hyaluronic-acid-serum-30ml-10293469?CAWELAID=620000410000645600&srsltid=AfmBOoo9DgcC8ZOrfT5W6dNe3DLugYcnumAhiCiFKbUuDfDYeoUlivXWx9o,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
Aveeno Calm Restore Triple Oat Serum,Aveeno Calm,Face Serum,,,11.19,GBP,Boots.com,https://www.boots.com/aveeno-face-calm-and-restore-oat-serum-30ml-10300780?CAWELAID=620000410000658846&srsltid=AfmBOoqol14UTPNfzqBf4GA9RKNSh0yTlW9pMuc-6HSIyoo_o6qqwOwUbmk,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
The Ordinary Granactive Retinoid 2% Emulsion,The Ordinary,Face Serum,30.0,ml,11.0,GBP,Boots.com,https://www.boots.com/the-ordinary-granactive-retinoid-2-emulsion-10267778?CAWELAID=620000410000561080&srsltid=AfmBOopIpJvEJAMdJNGhR4qZ7zlxqdTw7HkaFfDcy4N-kDn3e96-PlT5ixg,GB,Oxylabs Google Shopping,,36.67,False,True,True,True,True,20251008_145133
The Ordinary Salicylic Acid 2% Solution,The Ordinary,Face Serum,,,6.1,GBP,Amazon.co.uk,https://www.amazon.co.uk/Ordinary-Salicylic-Clarifying-Charcoal-Blemish-Prone/dp/B0C3PCJ6SD?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
The INKEY List Retinol Serum,The INKEY,Face Serum,,,11.2,GBP,Boots.com,https://www.boots.com/retinol-serum-10311217?CAWELAID=620000410000748533&srsltid=AfmBOootZGztoaruQTjjZJmx0087w_dfIDg_jeP3WoO9884RoKv-amVWeTk,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
The Inkey List Collagen Peptide Serum,The Inkey,Face Serum,30.0,ml,12.0,GBP,Boots.com,https://www.boots.com/collagen-peptide-serum-10311219?CAWELAID=620000410000747839&srsltid=AfmBOopvcQjca86PGeetVh6H4qAiO_FStnnHV66w-O8wz3Le9GjohQbqxIg,GB,Oxylabs Google Shopping,,40.0,False,True,True,True,True,20251008_145133
Bioderma Pigmentbio C-Concentrate Face Serum,Bioderma Pigmentbio,Face Serum,,,22.4,GBP,Boots.com,https://www.boots.com/bioderma-pigmentbio-brightening-vitamin-c-face-serum-anti-dark-spot-15ml-10286771?CAWELAID=620000410000753684&srsltid=AfmBOorsA5aMVaeQ1xUWiifBSG-lUWwYJlaNMkLjXfM0GByG7FycxhUJun0,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
Revolution Skincare C The Glow Brightening Serum,Revolution Skincare,Face Serum,,,8.0,GBP,Boots.com,https://www.boots.com/revolution-skin-c-the-glow-brightening-serum-30ml-10356325?CAWELAID=620000410000890254&srsltid=AfmBOopOaTYrnBWgGMFppRMz1enZNFu98V0YGtkt7lWI67sbngHof5OCH6c,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145133
Polyglutamic Acid Serum The INKEY List,Polyglutamic Acid,Face Serum,,,12.0,GBP,Boots.com,https://www.boots.com/polyglutamic-acid-serum-10311216?CAWELAID=620000410000747837&srsltid=AfmBOooxBjDQXajbcHLq5U2XtKPeYxWMH9dyV-GoK8VolooXW9KugGK3otQ,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145133
Minimalist Multi-Peptides 10% Face Serum,Minimalist Multi-Peptides,Face Serum,,,11.05,GBP,Justmylook,https://www.justmylook.com/products/minimalist-multi-peptides-10-face-serum-30ml?utm_source=google&utm_medium=cpc&utm_campaign=All%20Products%20-%20UK&utm_content=Minimalist%20Multi-Peptides%2010%25%20Face%20Serum%2030ml&srsltid=AfmBOop7Ya9LAuAI5rwbLmS7Vafuns3qS3xdR1pC5q9wefDuFAeXnZaCmwE,GB,Oxylabs Google Shopping,,,True,True,True,True,True,20251008_145144
Dermatica Retinal Serum Level 1,Dermatica Retinal,Face Serum,,,30.0,GBP,Dermatica,https://www.dermatica.co.uk/shop/retinal?variant=DME-RET0005-001&srsltid=AfmBOor4jZUdvKCqtCBahutXV2KmesgdNkmd821DZoW1Ix3-la_GjmhmROc,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Face Facts Ceramide Facial Serum,Face Facts,Face Serum,,,3.99,GBP,Face Facts,https://facefacts.me/collections/serums/products/barrier-repair-ceramide-serum,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Tinted Serum with Aloe Vera,Tinted Serum,Face Serum,,,34.5,GBP,Typology,https://uk.typology.com/products/tinted-serum?variant=3665467006865&srsltid=AfmBOoq_IGrbm5HtxF3njjCJxgKnoBsTACZGwOk1VxfTzKO41WPgi0O9Erw,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
SUPERDRUG Vitamin C Booster Travel Mini,SUPERDRUG Vitamin,Face Serum,,,3.0,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/vitamin-c-booster-face-serum-travel-mini-15ml/p/828978,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Rituals The Ritual of Namaste Serum,Rituals The,Face Serum,,,22.9,GBP,Rituals,,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Boots Cetaphil Healthy Radiance Brightening Serum,Boots Cetaphil,Face Serum,,,24.0,GBP,Debenhams,https://www.debenhams.com/product/cetaphil-healthy-radiance-brightening-serum-30ml_ydd20703?colour=multi&size=30ml&srsltid=AfmBOor7W2vNG5Gw7Tj_XhmvpUbQCOAOgtAIhC56om_nmg9mfpmlrX3MdzI,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
M.A.C Mini Hyper Real Serumizer,M.A.C Mini,Face Serum,,,25.6,GBP,Debenhams,https://www.debenhams.com/product/mac-cosmetics-mini-hyper-real-serumizer-skin-balancing-hydration-serum-15ml_ydd11406?colour=multi&size=15ml&srsltid=AfmBOoq2eCboZXReA1Xet-2K6zPxymDr3NpreM4uR3FVuBrKJQxVb7WhEc8,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
COSRX The 6 Peptide Skin Booster Serum,COSRX The,Face Serum,,,13.56,GBP,Justmylook,https://www.justmylook.com/products/cosrx-the-6-peptide-skin-booster-serum-150ml?utm_source=google&utm_medium=cpc&utm_campaign=All%20Products%20-%20UK&utm_content=CosRx%20The%206%20Peptide%20Skin%20Booster%20Serum%20150ml&srsltid=AfmBOoo92SOsKJlN5rBjftBxYnQHEeH1frOFaIIEYmfKDGNDBDT9btDszYw,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Carbon Theory Re- Surfacing Day Serum,Carbon Theory,Face Serum,,,9.99,GBP,Carbon Theory,https://carbontheory.com/products/re-surfacing-day-serum?variant=44318283366633&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooskLHQl6k6ztgKsXTZAcCV2Hv838h22VqyHiwKI_lgV74doQD2miA,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145144
Neve's Bees Unfragranced Daily Face Serum,Neve's Bees,Face Serum,,,24.0,GBP,Neve's Bees,https://nevesbees.co.uk/shop/face/daily-face-serum-unfragranced/,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
High Quality 5 in 1 Facial Firming Serum,High Quality,Face Serum,,,5.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Herbionyx-Lumivelle-Anti-Wrinkle-Hydration-Moisturizing/dp/B0FNMTKFXV?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3J8BJ8MR3IKXU,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Organic Shop Pumpkin & Honey Pore Minimizing Face Serum,Organic Shop,Face Serum,,,4.99,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/organic-shop-pore-minimizing-face-serum-for-oily-skin-30ml/p/mp-00037318,GB,Oxylabs Google Shopping,,,False,True,False,True,False,20251008_145144
Trinny London Plump Up Mini Peptide+ Ha Serum,Trinny London,Face Serum,,,27.0,GBP,Trinny London UK,https://trinnylondon.com/uk/products/plump-up-mini?variant=plump-up-mini,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
The Ordinary Retinol 1% in Squalane,The Ordinary,Face Serum,,,8.5,GBP,Amazon.co.uk,https://www.amazon.co.uk/Ordinary-Retinol-1-Squalane-30ml/dp/B0779YGB2G?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
M.A.S Skincare Multi-Active Super Face Serum,M.A.S Skincare,Face Serum,,,15.99,GBP,madaboutskincare.com,https://madaboutskincare.com/products/multi-active-super-serum?variant=45097785655459&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorX6ukRGxX813JO0fAXDLMaL2l3eVYvjLdnZ-b1qbiFbC0Lef35JoY,GB,Oxylabs Google Shopping,,,True,False,False,False,False,20251008_145144
Dr. Barbara Sturm Hyaluronic Serum,Dr. Barbara,Face Serum,,,85.0,GBP,John Lewis & Partners,https://www.johnlewis.com/dr-barbara-sturm-hyaluronic-serum/p113873304?size=10ml&srsltid=AfmBOoq_vo_CLyvBECgMsgBrz3CBhaG4-dqCm_ICsNXWbD9O2S9dq-IVEWE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Liz Earle Superskin Face Serum,Liz Earle,Face Serum,,,50.0,GBP,John Lewis & Partners,https://www.johnlewis.com/liz-earle-superskin-face-serum-30ml/p2115416?size=30ml&srsltid=AfmBOoqfWcxNYzGKQMHb7ZARuUPsH6W0Slk4oDZeYKhusLt8tzpvf6sGMZg,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
StriVectin Peptight Tightening & Brightening Face Serum,StriVectin Peptight,Face Serum,,,29.49,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/StriVectin-Peptight-Tightening-Brightening-Serum/dp/B07ZZQ1VSP?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3CUZ8ZG4543FH,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Revolution Pro Miracle Night Rescue Serum Advanced Complex,Revolution Pro,Face Serum,,,7.99,GBP,Amazon.co.uk,https://www.amazon.co.uk/Revolution-Miracle-Advanced-Complex-Overnight/dp/B0CRVR1G9J?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Judith Williams Life Long Beauty White Rose Face Serum,Judith Williams,Face Serum,,,45.0,GBP,QVC UK,https://www.qvcuk.com/qvc.product.253493.html?srsltid=AfmBOooxIh-oKMh6xBJwp8vixYOaM_Dnkb5SKUpxUWgisA5NAJXcY0wHuSc,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145144
Optimum Peptide Serum,Optimum Peptide,Face Serum,40.0,ml,15.0,GBP,Superdrug.com,,GB,Oxylabs Google Shopping,,37.5,False,True,True,True,False,20251008_145144
Face Serum,Face Serum,Face Serum,3.0,pack,9.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Vitamin-Retinol-Hyaluronic-Collagen-Anti-Ageing/dp/B0DJYTCBX2?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=AH9AS3HKH63LZ,GB,Oxylabs Google Shopping,,,True,False,False,False,False,20251008_145144
Sukin Natural Actives Brightening Serum,Sukin Natural,Face Serum,,,9.05,GBP,Ocado,https://www.ocado.com/products/sukin-natural-actives-brightening-serum/665429011?utm_source=google&utm_medium=organic_shopping&utm_campaign=organic_shopping&srsltid=AfmBOool7g5q4kYOZfL4lCrtg9WTcM_x6n-P6QOOW0OWrZZGIQb3htwUI0Q,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Wild Science Juice Boost Brightening Serum,Wild Science,Face Serum,,,38.0,GBP,Wild Science Lab,https://wildsciencelab.com/product/juice-boost/?currency=GBP,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
". Organic Hyaluronic Acid Face Serum. Anti-Aging Moisturizer for Hydrating, Brightening, Plumping & Smoothing Skin. Vegan Skincare Face Serum",,Face Serum,2.11,oz,9.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Hydrating-Hyaluronic-Anti-Aging-Ingredients-Dermatologically/dp/B0BK25BPDN?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A38YQ7YPGC53DW,GB,Oxylabs Google Shopping,,16.7,False,False,False,False,False,20251008_145144
Face Facts Facial Serum Polypeptide,Face Facts,Face Serum,,,3.99,GBP,Beauty Outlet,https://www.beautyoutlet.co.uk/products/face-facts-polypeptide-serum?variant=44598892232938&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoq3EXeeAorIBms_rp9n1obphvRjtueg5njE1KjaKzq2BLmfF8IDZvo,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145144
Geek & Gorgeous 101 C-Glow 15 Serum,Geek,Face Serum,,,11.99,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/geek-gorgeous-101-c-glow-15-vitamin-c-serum-30ml/p/850588,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Advanced Serum,Advanced Serum,Face Serum,,,61.2,GBP,Reliable Medicare,https://www.reliablemedicare.co.uk/new-arrivals/teoxane-r-advanced-serum-1-x-30ml?srsltid=AfmBOor7r4GB7lMeSWwdBNb5ONNk3-Ve6yKYOC-QkYb5VdGITfOo0WrB5WU,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145144
Dorothy Perkins Unisex Face Serum,Dorothy Perkins,Face Serum,,,11.99,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/minimalist-hyaluronic-face-serum-for-hydration-glowing-skin/p/mp-00024723,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Nakin Performance Face Serum,Nakin Performance,Face Serum,,,28.0,GBP,Nakin,https://www.nakinskincare.com/products/performance-face-serum?variant=33521279823&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqByfq3ld5pS76okWa324w5AqRPLWmHQMNwlGbFRGI_UEWRhNbG4Fs,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
The Silk Serum,The Silk,Face Serum,,,38.0,GBP,Tatcha UK,https://tatcha.co.uk/products/the-silk-serum?variant=45272478679264&srsltid=AfmBOorhGYff-R8grQuO_jVzKmKCpX_zT2Zihc6gnyVF-JSi2_Fj-oAFfP0,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Elizabeth Arden Prevage Anti-Aging Daily Serum 2.0,Elizabeth Arden,Face Serum,,,27.81,GBP,Stylevana UK,,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Neutrogena Bright Boost Illuminating Serum,Neutrogena Bright,Face Serum,,,9.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Neutrogena-Bright-Boost-Illuminating-Serum/dp/B09ZHZ82XF?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A18XOAPAZPWSD0,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
"Essence Hello, Good Stuff! Face Serum","Essence Hello,",Face Serum,,,4.49,GBP,Justmylook,https://www.justmylook.com/products/essence-hello-good-stuff-face-serum-30ml?utm_source=google&utm_medium=cpc&utm_campaign=All%20Products%20-%20UK&utm_content=Essence%20Hello%20Good%20Stuff%20Face%20Serum%2030ml&srsltid=AfmBOoq9bTUShGzxfGDO20MIf4J0N9RVwzE-QXqLPzKVvasBnANuoRYPoPA,GB,Oxylabs Google Shopping,,,False,True,False,True,True,20251008_145144
Teresa Tarmey Anti+ Serum Refill,Teresa Tarmey,Face Serum,,,120.0,GBP,Teresa Tarmey,https://teresatarmey.com/products/anti-serum-with-acrylic-casing?variant=55803982152064&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqKZojOuxBo3ZN3HpExoZTaCra9WvmVew7itXt0jWe7lWjfaRRuZC8,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145144
Medik8 C Tetra Serum,Medik8 C,Face Serum,,,42.0,GBP,Space NK,https://www.spacenk.com/uk/skincare/treatment/serums/c-tetra-lipid-c-radiance-serum-UK200030037.html,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Dr Konopka's Smoothing Face Serum,Dr Konopka's,Face Serum,,,5.49,GBP,Amazon.co.uk,https://www.amazon.co.uk/Dr-Konopkas-Smoothing-Face-Serum-30/dp/B0793KJ5LG?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145144
Organic Face Serum,Organic Face,Face Serum,,,77.0,GBP,Ishga,https://uk.ishga.com/products/regenerating-face-serum?variant=28269659881549&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorQHEx7CWtW6zys2tHnLNhwrLxESttxKW1oHSvA-qJZ2tMnA0K5i7M,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Good Molecules Hyaluronic Acid Serum,Good Molecules,Face Serum,,,11.0,GBP,Good Molecules,https://www.goodmolecules.com/s/good-molecules-hyaluronic-acid-serum-75-ml-jumbo-size?cc=GB&srsltid=AfmBOop-99hciqOYETDjCyYQA2XHDT-wiVz9Pgydz4f4HDyfuL0_kZBJgOk,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145144
Medik8 Crystal Retinal 10,Medik8 Crystal,Face Serum,,,89.0,GBP,Medik8,https://www.medik8.com/products/crystal-retinal?variant=36622939848856&currency=GBP&srsltid=AfmBOor8KcIYcDt_NjoNF45hzaC2UZYVjj4NOcvdSyT2YrvntzpqzK2dD5s,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Geek & Gorgeous 101 C-Glow 15 Serum,Geek,Face Serum,,,11.99,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/geek-gorgeous-101-c-glow-15-vitamin-c-serum-30ml/p/850588,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Mixsoon Glacier Water Hyaluronic Acid Serum,Mixsoon Glacier,Face Serum,,,14.99,GBP,TK Maxx,https://www.tkmaxx.com/uk/en/women/beauty/all-skincare/korean-beauty/glacier-water-hyaluronic-acid-serum-300ml/p/42020871?utm_source=Google&utm_medium=OrganicShopping&utm_campaign=GoogleShopping&utm_term=4202087111111&srsltid=AfmBOopjoBw7liG1tTzUX_29FKGN0HY5-FdJhcfHA0tbBtUfJ38ujrEL4DQ,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Organic Shop Pumpkin & Honey Pore Minimizing Face Serum,Organic Shop,Face Serum,,,4.99,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/organic-shop-pore-minimizing-face-serum-for-oily-skin-30ml/p/mp-00037318,GB,Oxylabs Google Shopping,,,False,True,False,True,False,20251008_145155
Tropic Skincare Glow Berry Brightening Serum,Tropic Skincare,Face Serum,,,48.0,GBP,Tropic Skincare,https://tropicskincare.com/collections/natural-skincare/products/glow-berry-brightening-serum?variant=30080527990857&srsltid=AfmBOorrpUte-u5hrnf5Nzv_8YHmTPM3eThOxBuglCLRNiymKcAvEnEdlXY,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
"Olavita Serum, Olavitas Liquid Solution, 2025 Boto-x Serum, Liquid Wrinkle Reduction, Anti Aging Facial Serums, Reduce Fine Lines and Wrinkles, for","Olavita Serum,",Face Serum,,,4.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Olavita-Olavitas-Solution-Reduction-Wrinkles/dp/B0F4Q6D32X?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=ADTMD7U4ZUJ15,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145155
This Works In Transit Vit C Serum,This Works,Face Serum,,,40.0,GBP,John Lewis & Partners,https://www.johnlewis.com/this-works-in-transit-vit-c-serum-30ml/p113307400?size=30ml&srsltid=AfmBOoqfkjdHs-EjGSkoUHkqeY6YtQcrj0e6sCpWorS7Q0lPfXpadyy8Vxs,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_145155
B. Brightening Serum,B. Brightening,Face Serum,30.0,ml,7.5,GBP,Superdrug.com,https://www.superdrug.com/skin/face-skin-care/face-serums/b-brightening-serum-30ml/p/805792,GB,Oxylabs Google Shopping,,25.0,False,True,False,True,False,20251008_145155
Medicube Triple Collagen Serum 4.0,Medicube Triple,Face Serum,,,18.4,GBP,Boots.com,https://www.boots.com/medicube-triple-collagen-serum-55ml-10361905?CAWELAID=620000410000885508&srsltid=AfmBOooYpmWPx8YW-BmelF9XST5a1ffI7n38AuVt8Hs1TQctLSKf5YKMlUY,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Honey Girl Organics HoneyGlo Facial Serum,Honey Girl,Face Serum,,,54.99,GBP,rawliving.co.uk,https://www.rawliving.co.uk/products/honeyglo-regenerating-face-serum-1-fl-oz-honey-girl-organics?variant=33885197336715&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopZV90o98IaGhsBhhHze_1ciaybs662-ujbyFd0761Ki5Ko27-wgHA,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Terry Hyaluronic Global Serum,Terry Hyaluronic,Face Serum,,,90.0,GBP,Sephora UK,https://www.sephora.co.uk/p/by-terry-hyaluronic-global-face-serum?curr=GBP&srsltid=AfmBOopNMrWUM43xSdpS_4kDDYHYPfL1ePMhAMO3R2U5K_uQkqMdA3pzBjs,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Qure All-in-One Face Serum,Qure All-in-One,Face Serum,,,58.51,GBP,Qure Skincare,https://www.qureskincare.com/products/face-serum?variant=35987553419413&currency=USD&srsltid=AfmBOopoBFP2oGpLBgQgXdqNgjyHIoharthymFS8daYOLvHnyVf-Ak3IHUY,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_145155
Amphora Aromatics Yuzu & Sandalwood Facial Serum,Amphora Aromatics,Face Serum,,,13.5,GBP,Amphora Aromatics,https://www.amphora-aromatics.com/natural-skin-care/natural-moisturisers/multi-purpose-beauty-oils/yuzu-and-sandalwood-face-serum-25ml-glass-single-info?srsltid=AfmBOorAM6TKafRODUVFTMscszvj3V7DLctZoHPfSVjnCN2aC4lCiyEMRM0,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_145155
