product_id,product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD9e36dca1,Abhati Suisse Nanda Detoxifying Shampoo Bar,Abhati Suisse,Shampoo Bar,58.0,g,17.4,GBP,blanda beauty,abhati suisse nanda detoxifying shampoo bar,abhati suisse,shampoo bar,No match >= threshold
PRD7f65e697,Eden Project Shampoo Bar,Eden Project,Shampoo Bar,,,6.95,GBP,eden project,eden project shampoo bar,eden project,shampoo bar,No match >= threshold
PRD6bde2bb8,Wideye Rehydrating Shampoo Bar for Itchy Scalps,Wideye Rehydrating,Shampoo Bar,,,6.95,GBP,wideye.co.uk,wideye rehydrating shampoo bar for itchy scalps,wideye rehydrating,shampoo bar,No match >= threshold
PRDe7fa5744,Ginger Hair Regrowth Shampoo Bar,Ginger Hair,Shampoo Bar,,,5.95,GBP,ebay - sherobhai,ginger hair regrowth shampoo bar,ginger hair,shampoo bar,No match >= threshold
PRDd25ac352,Ayurveda Shampoo Bar,Ayurveda Shampoo,Shampoo Bar,,,8.5,GBP,okiki skincare,ayurveda shampoo bar,ayurveda shampoo,shampoo bar,No match >= threshold
PRDdc45d7bb,Turmeric & Lemon Shampoo Bar - Akoma Skincare,Turmeric,Shampoo Bar,,,9.99,GBP,akoma,turmeric lemon shampoo bar akoma skincare,turmeric,shampoo bar,No match >= threshold
PRD7654e3a5,Shampoo Soap Bars,Shampoo Soap,Shampoo Bar,,,6.1,GBP,rainbow life,shampoo soap bars,shampoo soap,shampoo bar,No match >= threshold
PRD6ea25952,Yao Secret Fermented Rice Water Shampoo Bar,Yao Secret,Shampoo Bar,,,15.95,GBP,yao secret,yao secret fermented rice water shampoo bar,yao secret,shampoo bar,No match >= threshold
PRD71b003a3,Arista Curly Shampoo Bar,Arista Curly,Shampoo Bar,,,5.99,GBP,dolphin fitness,arista curly shampoo bar,arista curly,shampoo bar,No match >= threshold
PRD23ef1497,Solid Syndet Shampoo Bar,Solid Syndet,Shampoo Bar,,,17.0,GBP,buddha & bubbles soap co,solid syndet shampoo bar,solid syndet,shampoo bar,No match >= threshold
PRD357ea327,"Rose, Lavender And Grapefruit Vegan Shampoo Bar","Rose, Lavender",Shampoo Bar,,,5.5,GBP,shop indie,rose lavender and grapefruit vegan shampoo bar,rose lavender,shampoo bar,No match >= threshold
PRD23c41033,Alana Aloe Vera & Tea Tree Natural Shampoo Bar,Alana Aloe,Shampoo Bar,,,2.75,GBP,dolphin fitness,alana aloe vera tea tree natural shampoo bar,alana aloe,shampoo bar,No match >= threshold
PRDa3ca16de,Sage and Juniper Shampoo Bar,Sage,Shampoo Bar,,,3.5,GBP,hamiedog menswear,sage and juniper shampoo bar,sage,shampoo bar,No match >= threshold
PRD512cdf76,Coconut Shampoo Bar,Coconut Shampoo,Shampoo Bar,,,5.0,GBP,superfly soap,coconut shampoo bar,coconut shampoo,shampoo bar,No match >= threshold
PRD07da28f6,Alternative by Suma Glycerine Shampoo Bar - Coconut & Argan Oil,Alternative,Shampoo Bar,90.0,g,4.15,GBP,suma,alternative by suma glycerine shampoo bar coconut argan oil,alternative,shampoo bar,No match >= threshold
PRD7ad8f502,Hair Blocks Solid Shampoo Bar Peppermint,Hair Blocks,Shampoo Bar,,,8.99,GBP,regn,hair blocks solid shampoo bar peppermint,hair blocks,shampoo bar,No match >= threshold
PRD0b303547,Kelpie Shampoo Bar for Curly Hair,Kelpie Shampoo,Shampoo Bar,,,8.3,GBP,tappermade,kelpie shampoo bar for curly hair,kelpie shampoo,shampoo bar,No match >= threshold
PRDbe020275,Argan Solid Shampoo Bar Sage & Juniper,Argan Solid,Shampoo Bar,115.0,g,2.86,GBP,mix.co.uk,argan solid shampoo bar sage juniper,argan solid,shampoo bar,No match >= threshold
PRDb61b0db5,Tea Tree & Mint Shampoo Bar,Tea Tree,Shampoo Bar,,,4.75,GBP,alphy & becs,tea tree mint shampoo bar,tea tree,shampoo bar,No match >= threshold
PRD4cfa473d,Wideye No Travel Tin Hair Shampoo Bar,Wideye No,Shampoo Bar,,,9.95,GBP,wideye.co.uk,wideye no travel tin hair shampoo bar,wideye no,shampoo bar,No match >= threshold
PRDf22a5aba,Nope. Unisex Argan Roots Shampoo Bar,Nope. Unisex,Shampoo Bar,,,13.5,GBP,superdrug.com,nope unisex argan roots shampoo bar,nope unisex,shampoo bar,No match >= threshold
PRD66e056dc,Skoon Shampoo Bar Hydrating Power,Skoon Shampoo,Shampoo Bar,,,6.76,GBP,cloud 10 beauty,skoon shampoo bar hydrating power,skoon shampoo,shampoo bar,No match >= threshold
PRDb1d1c035,Orange & Grapefruit Shampoo Bar,Orange,Shampoo Bar,,,5.99,GBP,polyestersaltburn,orange grapefruit shampoo bar,orange,shampoo bar,No match >= threshold
PRD5873124b,"SeoulGlow Cypress Leaf Hair Growth Soap, Nature Triangle Shampoo Bar, Natural Plant Based Herbal Solid Shampoos Care, Gentle Hair Cleansing and",SeoulGlow Cypress,Shampoo Bar,120.0,g,9.59,GBP,amazon.co.uk - amazon.co.uk-seller,seoulglow cypress leaf hair growth soap nature triangle shampoo bar natural plant based herbal solid shampoos care gentle hair cleansing and,seoulglow cypress,shampoo bar,No match >= threshold
PRD0ab70cfb,Arista Anti-Dandruff Shampoo Bar,Arista Anti-Dandruff,Shampoo Bar,,,6.75,GBP,dolphin fitness,arista anti dandruff shampoo bar,arista anti dandruff,shampoo bar,No match >= threshold
PRDdf10427c,Handmade Natural Shampoo Bars Plastic-Free | Vegan | Hair-Nourishing | No Transition Phase Pink,Handmade Natural,Shampoo Bar,,,7.0,GBP,bloom & brew,handmade natural shampoo bars plastic free vegan hair nourishing no transition phase pink,handmade natural,shampoo bar,No match >= threshold
PRD2f61ae69,Dry & Flaky Scalp Solid Shampoo & Conditioner,Dry,Shampoo Bar,,,3.5,GBP,thesoapshackuk.com,dry flaky scalp solid shampoo conditioner,dry,shampoo bar,No match >= threshold
PRDffe8bd97,Friendly Shampoo Bar | Lavender and Tea Tree,Friendly Shampoo,Shampoo Bar,,,4.5,GBP,the good lyfe,friendly shampoo bar lavender and tea tree,friendly shampoo,shampoo bar,No match >= threshold
PRD839de7e8,Lavender & Tea Tree Shampoo Bar,Lavender,Shampoo Bar,,,3.25,GBP,hell yeah,lavender tea tree shampoo bar,lavender,shampoo bar,No match >= threshold
PRD1a5b224c,Lavender & Rosemary Shampoo Bar,Lavender,Shampoo Bar,,,4.75,GBP,alphy & becs,lavender rosemary shampoo bar,lavender,shampoo bar,No match >= threshold
PRD41872344,Bree Probiotic Hair Shampoo Bar,Bree Probiotic,Shampoo Bar,,,10.0,GBP,bree probiotic skincare,bree probiotic hair shampoo bar,bree probiotic,shampoo bar,No match >= threshold
PRD071106d5,Wideye Hair Shampoo Bar,Wideye Hair,Shampoo Bar,,,6.95,GBP,wideye.co.uk,wideye hair shampoo bar,wideye hair,shampoo bar,No match >= threshold
PRD5fd7f81c,Shampoo bar Nettle and marshmallow to soothe scalp and reduce hair loss,Shampoo,Shampoo Bar,,,8.0,GBP,the green turtle,shampoo bar nettle and marshmallow to soothe scalp and reduce hair loss,shampoo,shampoo bar,No match >= threshold
PRD4800b12f,Shampoo bar - patchouli and sandalwood — The Geographer store,Shampoo,Shampoo Bar,,,3.6,GBP,the geographer,shampoo bar patchouli and sandalwood the geographer store,shampoo,shampoo bar,No match >= threshold
PRD5d23e71f,Waterworld Sports Natural Lemon Shampoo Bar,Waterworld Sports,Shampoo Bar,,,7.99,GBP,green laurels,waterworld sports natural lemon shampoo bar,waterworld sports,shampoo bar,No match >= threshold
PRD8f7b3df7,Skoon Solid Shampoo Bar Colour & Shine,Skoon Solid,Shampoo Bar,,,6.76,GBP,cloud 10 beauty,skoon solid shampoo bar colour shine,skoon solid,shampoo bar,No match >= threshold
PRDe7126446,Pink Sheep Do Exist Shampoo Bar,Pink Sheep,Shampoo Bar,,,7.74,GBP,myssyfarmi,pink sheep do exist shampoo bar,pink sheep,shampoo bar,No match >= threshold
PRD3a3d296d,Natural Shampoo Bar - Rosemary & Lavender - Wild Sage & Co,Natural Shampoo,Shampoo Bar,100.0,g,7.5,GBP,peace with the wild,natural shampoo bar rosemary lavender wild sage co,natural shampoo,shampoo bar,No match >= threshold
PRDae53ed88,Building Blocks GB LTD Argan Solid Shampoo Bar Eucalyptus,Building Blocks,Shampoo Bar,115.0,g,2.86,GBP,mix.co.uk,building blocks gb ltd argan solid shampoo bar eucalyptus,building blocks,shampoo bar,No match >= threshold
PRDbe4a00e2,Ethique Heali Kiwi Solid Shampoo Bar,Ethique Heali,Shampoo Bar,,,8.86,GBP,ebay,ethique heali kiwi solid shampoo bar,ethique heali,shampoo bar,No match >= threshold
PRDdd76c9c5,Rainforest Revival Shampoo Bar Subscription,Rainforest Revival,Shampoo Bar,,,6.95,GBP,the soap people,rainforest revival shampoo bar subscription,rainforest revival,shampoo bar,No match >= threshold
PRDa2770b73,Marcel's Green Soap Shampoo Bar,Marcel's Green,Shampoo Bar,,,4.99,GBP,amazon.co.uk,marcel s green soap shampoo bar,marcel s green,shampoo bar,No match >= threshold
PRD5ccc60fe,New Dawn UK Patchouli Shampoo Bar,New Dawn,Shampoo Bar,,,6.45,GBP,new dawn organic skin and hair care,new dawn uk patchouli shampoo bar,new dawn,shampoo bar,No match >= threshold
PRD6b91c54a,New Dawn UK Lavender Shampoo Bar,New Dawn,Shampoo Bar,,,6.45,GBP,new dawn organic skin and hair care,new dawn uk lavender shampoo bar,new dawn,shampoo bar,No match >= threshold
PRD39bc4e51,"Turmeric Shampoo Bar,Ginger Hair Regrowth Shampoo Bar with Soap Bag,Natural Solid Shampoo Soap for Strengthen, Volumize & Thicken All Hair Types",Turmeric Shampoo,Shampoo Bar,,,7.69,GBP,amazon.co.uk - amazon.co.uk-seller,turmeric shampoo bar ginger hair regrowth shampoo bar with soap bag natural solid shampoo soap for strengthen volumize thicken all hair types,turmeric shampoo,shampoo bar,No match >= threshold
PRD156eb8db,"Traditional Chinese Herbal Shampoo Soap Bar, Natural Ingredients, Cold Processed",Traditional Chinese,Shampoo Bar,100.5,g,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,traditional chinese herbal shampoo soap bar natural ingredients cold processed,traditional chinese,shampoo bar,No match >= threshold
PRD4719f24e,Hydrating Conditioning Solid Shampoo Bar,Hydrating Conditioning,Shampoo Bar,,,9.0,GBP,arcade skincare,hydrating conditioning solid shampoo bar,hydrating conditioning,shampoo bar,No match >= threshold
PRD5160929d,"Green Soap, Shampoo Bar, Natural Usman Grass Sticky Rice Water Solid Soap, Platycladus Orientalis Leaves Soap, Glutinous Rice Water Solid Shampoo Bar","Green Soap,",Shampoo Bar,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,green soap shampoo bar natural usman grass sticky rice water solid soap platycladus orientalis leaves soap glutinous rice water solid shampoo bar,green soap ,shampoo bar,No match >= threshold
PRDf8dd2af5,Project Lavender & Lemongrass Shampoo Bar,Project Lavender,Shampoo Bar,,,9.0,GBP,project harmless,project lavender lemongrass shampoo bar,project lavender,shampoo bar,No match >= threshold
PRDc89a326e,Shampoo Bars Honing,Shampoo Bars,Shampoo Bar,,,6.05,GBP,boozyshop,shampoo bars honing,shampoo bars,shampoo bar,No match >= threshold
PRD10389236,Herbal Essences Hydrating Vegan Shampoo Bar,Herbal Essences,Shampoo Bar,,,6.29,GBP,amazon.co.uk - amazon.co.uk-seller,herbal essences hydrating vegan shampoo bar,herbal essences,shampoo bar,No match >= threshold
PRD0723e05d,Gently Does It Shampoo,Gently Does,Shampoo Bar,,,13.99,GBP,we are nutrified,gently does it shampoo,gently does,shampoo bar,No match >= threshold
PRDbec37e07,Natural Vegan Shampoo Bar,Natural Vegan,Shampoo Bar,,,5.35,GBP,organics.com,natural vegan shampoo bar,natural vegan,shampoo bar,No match >= threshold
PRDc3c3e186,Aussie Nourishing Hug Shampoo Bar,Aussie Nourishing,Shampoo Bar,,,3.5,GBP,boop beauty,aussie nourishing hug shampoo bar,aussie nourishing,shampoo bar,No match >= threshold
PRDd39ffea1,Bounty Hunter Dry Damaged Hair Shampoo Bar,Bounty Hunter,Shampoo Bar,,,6.49,GBP,amazon.co.uk - amazon.co.uk-seller,bounty hunter dry damaged hair shampoo bar,bounty hunter,shampoo bar,No match >= threshold
PRD28f0d04b,Goats Of The Gorge Milk Shampoo Bar,Goats Of,Shampoo Bar,,,4.19,GBP,superdrug.com,goats of the gorge milk shampoo bar,goats of,shampoo bar,No match >= threshold
PRDe24e6862,Areton HandMade Solid Shampoo Bar,Areton HandMade,Shampoo Bar,,,3.49,GBP,amazon.co.uk - amazon.co.uk-seller,areton handmade solid shampoo bar,areton handmade,shampoo bar,No match >= threshold
PRD4e993f13,Citrus Burst Solid Shampoo Bar,Citrus Burst,Shampoo Bar,,,7.0,GBP,marigold charms,citrus burst solid shampoo bar,citrus burst,shampoo bar,No match >= threshold
PRD894e87a6,Classy Camomille* Shampoo Bar,Classy Camomille*,Shampoo Bar,,,7.74,GBP,myssyfarmi,classy camomille shampoo bar,classy camomille ,shampoo bar,No match >= threshold
PRD0f733f9f,Arista Shampoo Bar Anti-dandruff,Arista Shampoo,Shampoo Bar,80.0,g,6.89,GBP,fairhaven wholefoods,arista shampoo bar anti dandruff,arista shampoo,shampoo bar,No match >= threshold
PRD48321c1e,Head and Shoulders Anti Dandruff Shampoo Bar With Citrus,Head,Shampoo Bar,70.0,g,6.65,GBP,amazon.co.uk - amazon.co.uk-seller,head and shoulders anti dandruff shampoo bar with citrus,head,shampoo bar,No match >= threshold
PRD075efe0b,Naked Soap Free Hair Shampoo Bars,Naked Soap,Shampoo Bar,,,7.0,GBP,superfly soap,naked soap free hair shampoo bars,naked soap,shampoo bar,No match >= threshold
PRD645c018b,Old Guys Rule 'Coconut Oil' Shampoo Bar,Old Guys,Shampoo Bar,,,4.95,GBP,old guys rule,old guys rule coconut oil shampoo bar,old guys,shampoo bar,No match >= threshold
PRD465c7bde,Wideye Green Tea & Eucalyptus Natural Shampoo Bar,Wideye Green,Shampoo Bar,,,8.95,GBP,wideye.co.uk,wideye green tea eucalyptus natural shampoo bar,wideye green,shampoo bar,No match >= threshold
PRD9ed1bd83,Intense Moisture Shampoo Bar grüum Dry & Heat Damaged,Intense Moisture,Shampoo Bar,,,12.0,GBP,grüum,intense moisture shampoo bar gr um dry heat damaged,intense moisture,shampoo bar,No match >= threshold
PRD2bb4cb12,FOAmie Aloe Vera Shampoo Bar,FOAmie Aloe,Shampoo Bar,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,foamie aloe vera shampoo bar,foamie aloe,shampoo bar,No match >= threshold
PRD51a7ca60,Clarins Nourishing Shampoo Bar,Clarins Nourishing,Shampoo Bar,,,16.0,GBP,clarins uk,clarins nourishing shampoo bar,clarins nourishing,shampoo bar,No match >= threshold
PRDe0b70b3d,Yorkshire Goddess Shampoo Bar,Yorkshire Goddess,Shampoo Bar,,,3.5,GBP,sheffield skincare company,yorkshire goddess shampoo bar,yorkshire goddess,shampoo bar,No match >= threshold
PRD1b84c93f,Beauty Kitchen Rosemary Mint Shampoo Bar,Beauty Kitchen,Shampoo Bar,,,10.0,GBP,beauty kitchen,beauty kitchen rosemary mint shampoo bar,beauty kitchen,shampoo bar,No match >= threshold
PRD2da155c7,"Nature Usman's Thuja Leaf Shampoo Bar, Nature Triangle Shampoo Bar, Green Soap Triangle Bar, Calming & Strengthens for Women And Men Haircare Products",Nature Usman's,Shampoo Bar,,,13.99,GBP,amazon.co.uk - amazon.co.uk-seller,nature usman s thuja leaf shampoo bar nature triangle shampoo bar green soap triangle bar calming strengthens for women and men haircare products,nature usman s,shampoo bar,No match >= threshold
PRD59ef5692,J.R.Liggett's Original Shampoo Bar,J.R.Liggett's Original,Shampoo Bar,,,7.99,GBP,dolphin fitness,j r liggett s original shampoo bar,j r liggett s original,shampoo bar,No match >= threshold
PRD5cb13c22,Scottish Fine Soaps Vetiver & Sandalwood Shampoo Bar Wrapped,Scottish Fine,Shampoo Bar,100.0,g,6.99,GBP,the scottish fine soaps company,scottish fine soaps vetiver sandalwood shampoo bar wrapped,scottish fine,shampoo bar,No match >= threshold
PRDf67820d3,Scottish Fine Soaps Men's Grooming Thistle & Black Pepper Shampoo Bar,Scottish Fine,Shampoo Bar,,,7.99,GBP,scottish antiques,scottish fine soaps men s grooming thistle black pepper shampoo bar,scottish fine,shampoo bar,No match >= threshold
PRDaa501f7b,The Little Goat Soap Company Goats Milk and Neem Oil Shampoo Bar,The Little,Shampoo Bar,,,4.95,GBP,the little goat soap company,the little goat soap company goats milk and neem oil shampoo bar,the little,shampoo bar,No match >= threshold
PRD7314954f,OnBuy Mini Solid Shampoo Bar Variety Pack,OnBuy Mini,Shampoo Bar,,,11.99,GBP,amazon.co.uk - amazon.co.uk-seller,onbuy mini solid shampoo bar variety pack,onbuy mini,shampoo bar,No match >= threshold
PRD72f1df5a,Tropical Mango Solid Shampoo Bar,Tropical Mango,Shampoo Bar,,,7.99,GBP,soul and soap,tropical mango solid shampoo bar,tropical mango,shampoo bar,No match >= threshold
PRD5c946edc,Amphora Twilight Shampoo Bar,Amphora Twilight,Shampoo Bar,,,5.95,GBP,amphora aromatics,amphora twilight shampoo bar,amphora twilight,shampoo bar,No match >= threshold
PRD1abbc9e5,Only Curls Curl Cleansing Shampoo Bar,Only Curls,Shampoo Bar,,,12.0,GBP,only curls,only curls curl cleansing shampoo bar,only curls,shampoo bar,No match >= threshold
PRDf3e97cb3,Bleach London Rose Shampoo Bar,Bleach London,Shampoo Bar,,,9.0,GBP,boots.com,bleach london rose shampoo bar,bleach london,shampoo bar,No match >= threshold
PRD1800de9b,Mint & Tea Tree Shampoo Bar,Mint,Shampoo Bar,,,8.5,GBP,bare bar,mint tea tree shampoo bar,mint,shampoo bar,No match >= threshold
PRDbb09309a,Folk Soap Shampoo Bar,Folk Soap,Shampoo Bar,,,6.95,GBP,folk soap,folk soap shampoo bar,folk soap,shampoo bar,No match >= threshold
PRD971ea558,OGX Coconut Milk Shampoo Bar,OGX Coconut,Shampoo Bar,,,7.49,GBP,amazon.co.uk,ogx coconut milk shampoo bar,ogx coconut,shampoo bar,No match >= threshold
PRDf83acaff,Friendly Soap Shampoo Bar - Lav & Tea Tree,Friendly Soap,Shampoo Bar,95.0,g,3.29,GBP,quickvit,friendly soap shampoo bar lav tea tree,friendly soap,shampoo bar,No match >= threshold
PRDb311571e,Friendly Soap Plastic-Free Shampoo Bar,Friendly Soap,Shampoo Bar,,,2.6,GBP,boobalou,friendly soap plastic free shampoo bar,friendly soap,shampoo bar,No match >= threshold
PRD5cbb3d08,Handmade Solid Shampoo Bar,Handmade Solid,Shampoo Bar,,,4.49,GBP,amazon.co.uk - amazon.co.uk-seller,handmade solid shampoo bar,handmade solid,shampoo bar,No match >= threshold
PRDf1e29bae,The Highland Soap Co. Seaweed Shampoo Bar,The Highland,Shampoo Bar,,,7.75,GBP,the highland soap company,the highland soap co seaweed shampoo bar,the highland,shampoo bar,No match >= threshold
PRDbf7d8f07,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Shampoo Bar,1.0,pcs,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar usman grass shampoo bar nature seven green soap shampoos bars nourishing care for healthy looking hair ,nature triangle,shampoo bar,No match >= threshold
PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Shampoo Bar,,,9.97,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle usman grass shampoo bar,nature triangle,shampoo bar,No match >= threshold
PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",Nature Triangle,Shampoo Bar,,,7.79,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar deep cleaning shampoo bar for traveling cepress orientalis platycladus her bal hair strengthening soap strengthens,nature triangle,shampoo bar,No match >= threshold
PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",Nature Triangle,Shampoo Bar,,,11.99,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar 2025 new nature seven green shampoo natural plant based solid shampoobar gentle cleansing nourishing care for,nature triangle,shampoo bar,No match >= threshold
PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",Nature Triangle,Shampoo Bar,2.0,pcs,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar nature green triangle solide shampoo soap cleansing nourishing hair strengthens hair for women and men ,nature triangle,shampoo bar,No match >= threshold
PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Shampoo Bar,,,5.28,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar natural grass glutinous rice water solid shampoo bar for hair care hair growth calming strengthens hair gentle on,nature triangle,shampoo bar,No match >= threshold
PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Shampoo Bar,2.0,pcs,8.87,GBP,amazon.co.uk - amazon.co.uk-seller,nature triangle shampoo bar natural plant based solid shampoo nature green soap shampoo cleansing nourishing care for healthy looking hair ,nature triangle,shampoo bar,No match >= threshold
PRDcbfb5f45,Alberto Balsam Sunkissed Raspberry Shampoo Bar,Alberto Balsam,Shampoo Bar,,,1.09,GBP,vitapoint,alberto balsam sunkissed raspberry shampoo bar,alberto balsam,shampoo bar,No match >= threshold
PRD6c1d66f0,Faith in Nature Lavender & Geranium Shampoo Bar,Faith in Nature,Shampoo Bar,,,7.0,GBP,faith in nature,faith in nature lavender geranium shampoo bar,faith in nature,shampoo bar,No match >= threshold
PRD0f0d0418,Kitsch Shampoo Bar Rice Water Protein,Kitsch,Shampoo Bar,,,8.39,GBP,amazon.co.uk - amazon.co.uk-seller,kitsch shampoo bar rice water protein,kitsch,shampoo bar,No match >= threshold
PRDbac6a177,Kitsch Tea Tree & Mint Clarifying Shampoo Bar,Kitsch,Shampoo Bar,,,11.0,GBP,kitsch,kitsch tea tree mint clarifying shampoo bar,kitsch,shampoo bar,No match >= threshold
PRD67261e04,Kitsch Biotin Purple Toning Shampoo Bar,Kitsch,Shampoo Bar,,,11.0,GBP,kitsch,kitsch biotin purple toning shampoo bar,kitsch,shampoo bar,No match >= threshold
PRDe86336bb,Garnier Ultimate Blends Coconut Hydrating Shampoo Bar with Aloe Vera for Normal Hair,Garnier,Shampoo Bar,60.0,g,4.0,GBP,boots.com,garnier ultimate blends coconut hydrating shampoo bar with aloe vera for normal hair,garnier,shampoo bar,No match >= threshold
PRD3873f52e,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Shampoo Bar,60.0,g,5.25,GBP,amazon.co.uk - amazon.co.uk-seller,garnier ultimate blends shampoo bar ginger recovery,garnier,shampoo bar,No match >= threshold
PRD70f81ab1,ethique Curl-defining Conditioner Bar and Co-wash for Curly and Coily Hair,,Conditioner Bar,,,5.0,GBP,ethique gb,ethique curl defining conditioner bar and co wash for curly and coily hair,none,conditioner bar,No match >= threshold
PRD42c54937,grüum Professional Conditioner Bar Strength & Nourish,,Conditioner Bar,,,13.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um professional conditioner bar strength nourish,none,conditioner bar,No match >= threshold
PRD7d5051ba,be CLEAR Oily Hair Conditioner Bar,,Conditioner Bar,,,6.39,GBP,cheeks ahoy,be clear oily hair conditioner bar,none,conditioner bar,No match >= threshold
PRD8aa035ef,chey haircare Conditioner Bar Coconut,,Conditioner Bar,,,6.0,GBP,kiyo beauty,chey haircare conditioner bar coconut,none,conditioner bar,No match >= threshold
PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",,Conditioner Bar,,,5.99,GBP,fruugo.co.uk,unbrand castor oil conditioner bar nourishing soothing natural deep conditioner for all hair types hair moisturizing cleansing solid soap ba ,none,conditioner bar,No match >= threshold
PRD431f8794,pure anada Soothing Natural Conditioner Bar,,Conditioner Bar,,,23.5,GBP,live in the light,pure anada soothing natural conditioner bar,none,conditioner bar,No match >= threshold
PRD6511d359,"unbrand Rosemary & Biotin Conditioner Bar for Thinning Hair - Volume Conditioner Bar for Strengthening Hair Roots, Hair Thickening & Nourishing and...",,Conditioner Bar,,,10.63,GBP,fruugo.co.uk,unbrand rosemary biotin conditioner bar for thinning hair volume conditioner bar for strengthening hair roots hair thickening nourishing and ,none,conditioner bar,No match >= threshold
PRD4f126442,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,,Conditioner Bar,60.0,g,114.93,GBP,ebay, bulkx6 anihana conditioner bar lavender lemon oily and fine,none,conditioner bar,No match >= threshold
PRD05a78c1c,(bulkx6) Anihana Conditioner Bar Manuka Honey & Vanilla -all Hair,,Conditioner Bar,60.0,g,114.93,GBP,ebay, bulkx6 anihana conditioner bar manuka honey vanilla all hair,none,conditioner bar,No match >= threshold
PRD7f4e36a6,ethique Brightening Conditioner Bar for Brassy Hair Uses,,Conditioner Bar,,,5.0,GBP,ethique gb,ethique brightening conditioner bar for brassy hair uses,none,conditioner bar,No match >= threshold
PRD86f30984,janni bars Cú Chulainn Conditioner,,Conditioner Bar,,,10.44,GBP,anniepooh,janni bars c chulainn conditioner,none,conditioner bar,No match >= threshold
PRD85e21985,Viori Terrace Garden Rice Water Conditioner Bar,Viori Terrace,Conditioner Bar,,,16.0,GBP,ubuy,viori terrace garden rice water conditioner bar,viori terrace,conditioner bar,No match >= threshold
PRD0c39eec6,The Earthling Co Conditioner Bars,The Earthling,Conditioner Bar,,,48.24,GBP,snapklik.com,the earthling co conditioner bars,the earthling,conditioner bar,No match >= threshold
PRDee369425,Donggubat Hair Conditioner Bar,Donggubat Hair,Conditioner Bar,100.0,g,8.69,GBP,olive young global,donggubat hair conditioner bar,donggubat hair,conditioner bar,No match >= threshold
PRDf0eaaa00,BRIXY Balancing Shampoo and Conditioner Bar Set,BRIXY Balancing,Conditioner Bar,,,37.11,GBP,snapklik.com,brixy balancing shampoo and conditioner bar set,brixy balancing,conditioner bar,No match >= threshold
PRD05589f51,Vida Bars Reyna Solid Conditioner Bar,Vida Bars,Conditioner Bar,,,29.68,GBP,snapklik.com,vida bars reyna solid conditioner bar,vida bars,conditioner bar,No match >= threshold
PRD6901606d,Limoux Cosmetics Solid Conditioner Bar,Limoux Cosmetics,Conditioner Bar,,,22.26,GBP,snapklik.com,limoux cosmetics solid conditioner bar,limoux cosmetics,conditioner bar,No match >= threshold
PRDfc2db389,Natural Conditioning Bar,Natural Conditioning,Conditioner Bar,35.0,g,4.5,GBP,sinceris,natural conditioning bar,natural conditioning,conditioner bar,No match >= threshold
PRD9dcb8ad0,Morava Conditioner Bar for Curly Hair,Morava Conditioner,Conditioner Bar,,,18.55,GBP,snapklik.com,morava conditioner bar for curly hair,morava conditioner,conditioner bar,No match >= threshold
PRDe408fb7b,Coconut Curls Conditioning Shampoo Bar Trial Size,Coconut Curls,Conditioner Bar,,,5.49,GBP,bloom in soap,coconut curls conditioning shampoo bar trial size,coconut curls,conditioner bar,No match >= threshold
