product_id,product_name,brand_id,category_id,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD2c0d4f4b,High Quality 5 in 1 Facial Firming Serum,BRD8377e5b6,CAT722a51fb,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,high quality 5 in 1 facial firming serum,brd8377e5b6,cat722a51fb,No match >= threshold
PRD50974ccd,Organic Shop Pumpkin & Honey Pore Minimizing Face Serum,BRD47539b2f,CAT722a51fb,,,4.99,GBP,superdrug.com,organic shop pumpkin honey pore minimizing face serum,brd47539b2f,cat722a51fb,No match >= threshold
PRD50974ccd,Organic Shop Pumpkin & Honey Pore Minimizing Face Serum,BRD47539b2f,CAT722a51fb,,,4.99,GBP,superdrug.com,organic shop pumpkin honey pore minimizing face serum,brd47539b2f,cat722a51fb,No match >= threshold
PRD63c8fb63,Trinny London Plump Up Mini Peptide+ Ha Serum,BRD569752ba,CAT722a51fb,,,27.0,GBP,trinny london uk,trinny london plump up mini peptide ha serum,brd569752ba,cat722a51fb,No match >= threshold
PRDefd76650,M.A.S Skincare Multi-Active Super Face Serum,BRD8a28fa2b,CAT722a51fb,,,15.99,GBP,madaboutskincare.com,m a s skincare multi active super face serum,brd8a28fa2b,cat722a51fb,No match >= threshold
PRD167802c8,Dr. Barbara Sturm Hyaluronic Serum,BRDe3acb838,CAT722a51fb,,,85.0,GBP,john lewis & partners,dr barbara sturm hyaluronic serum,brde3acb838,cat722a51fb,No match >= threshold
PRDe3225811,Liz Earle Superskin Face Serum,BRDdec588c4,CAT722a51fb,,,50.0,GBP,john lewis & partners,liz earle superskin face serum,brddec588c4,cat722a51fb,No match >= threshold
PRDdaff37c2,StriVectin Peptight Tightening & Brightening Face Serum,BRD59ae8bc1,CAT722a51fb,,,29.49,GBP,amazon.co.uk - amazon.co.uk-seller,strivectin peptight tightening brightening face serum,brd59ae8bc1,cat722a51fb,No match >= threshold
PRD121c790a,Revolution Pro Miracle Night Rescue Serum Advanced Complex,BRDeff1bf05,CAT722a51fb,,,7.99,GBP,amazon.co.uk,revolution pro miracle night rescue serum advanced complex,brdeff1bf05,cat722a51fb,No match >= threshold
PRD121c790a,Revolution Pro Miracle Night Rescue Serum Advanced Complex,BRDeff1bf05,CAT722a51fb,,,7.99,GBP,amazon.co.uk,revolution pro miracle night rescue serum advanced complex,brdeff1bf05,cat722a51fb,No match >= threshold
PRD64b3cc6c,Judith Williams Life Long Beauty White Rose Face Serum,BRD41fdb3c9,CAT722a51fb,,,45.0,GBP,qvc uk,judith williams life long beauty white rose face serum,brd41fdb3c9,cat722a51fb,No match >= threshold
PRD3f6139db,Optimum Peptide Serum,BRD298b9304,CAT722a51fb,40.0,ml,15.0,GBP,superdrug.com,optimum peptide serum,brd298b9304,cat722a51fb,No match >= threshold
PRD86da97df,Face Serum,BRD722a51fb,CAT722a51fb,3.0,pack,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,face serum,brd722a51fb,cat722a51fb,No match >= threshold
PRDf706db21,Sukin Natural Actives Brightening Serum,BRD51a402d8,CAT722a51fb,,,9.05,GBP,ocado,sukin natural actives brightening serum,brd51a402d8,cat722a51fb,No match >= threshold
PRD66d74950,Wild Science Juice Boost Brightening Serum,BRDead94ccf,CAT722a51fb,,,38.0,GBP,wild science lab,wild science juice boost brightening serum,brdead94ccf,cat722a51fb,No match >= threshold
PRD3130133c,". Organic Hyaluronic Acid Face Serum. Anti-Aging Moisturizer for Hydrating, Brightening, Plumping & Smoothing Skin. Vegan Skincare Face Serum",,CAT722a51fb,2.11,oz,9.99,GBP,amazon.co.uk - amazon.co.uk-seller, organic hyaluronic acid face serum anti aging moisturizer for hydrating brightening plumping smoothing skin vegan skincare face serum,none,cat722a51fb,No match >= threshold
PRD64175d41,Face Facts Facial Serum Polypeptide,BRD17a4bdf6,CAT722a51fb,,,3.99,GBP,beauty outlet,face facts facial serum polypeptide,brd17a4bdf6,cat722a51fb,No match >= threshold
PRD3f3ec060,Geek & Gorgeous 101 C-Glow 15 Serum,BRD13f3648e,CAT722a51fb,,,11.99,GBP,superdrug.com,geek gorgeous 101 c glow 15 serum,brd13f3648e,cat722a51fb,No match >= threshold
PRD3f3ec060,Geek & Gorgeous 101 C-Glow 15 Serum,BRD13f3648e,CAT722a51fb,,,11.99,GBP,superdrug.com,geek gorgeous 101 c glow 15 serum,brd13f3648e,cat722a51fb,No match >= threshold
PRDa37d60b0,Advanced Serum,BRDce2071df,CAT722a51fb,,,61.2,GBP,reliable medicare,advanced serum,brdce2071df,cat722a51fb,No match >= threshold
PRDdd27a547,Nakin Performance Face Serum,BRDf81f3682,CAT722a51fb,,,28.0,GBP,nakin,nakin performance face serum,brdf81f3682,cat722a51fb,No match >= threshold
PRDac2ce133,The Silk Serum,BRDbfc79e01,CAT722a51fb,,,38.0,GBP,tatcha uk,the silk serum,brdbfc79e01,cat722a51fb,No match >= threshold
PRD2268d243,Elizabeth Arden Prevage Anti-Aging Daily Serum 2.0,BRD5cb1fb40,CAT722a51fb,,,27.81,GBP,stylevana uk,elizabeth arden prevage anti aging daily serum 2 0,brd5cb1fb40,cat722a51fb,No match >= threshold
PRD7ff763c0,Neutrogena Bright Boost Illuminating Serum,BRDddff584e,CAT722a51fb,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,neutrogena bright boost illuminating serum,brdddff584e,cat722a51fb,No match >= threshold
PRD2c8d82d4,"Essence Hello, Good Stuff! Face Serum",BRD670006aa,CAT722a51fb,,,4.49,GBP,justmylook,essence hello good stuff face serum,brd670006aa,cat722a51fb,No match >= threshold
PRD75d0fbbe,Teresa Tarmey Anti+ Serum Refill,BRD3895f8c0,CAT722a51fb,,,120.0,GBP,teresa tarmey,teresa tarmey anti serum refill,brd3895f8c0,cat722a51fb,No match >= threshold
PRD60d4a783,Medik8 C Tetra Serum,BRD81595f99,CAT722a51fb,,,42.0,GBP,space nk,medik8 c tetra serum,brd81595f99,cat722a51fb,No match >= threshold
PRD9176203d,Dr Konopka's Smoothing Face Serum,BRD8ea50955,CAT722a51fb,,,5.49,GBP,amazon.co.uk,dr konopka s smoothing face serum,brd8ea50955,cat722a51fb,No match >= threshold
PRDad1e107d,Organic Face Serum,BRD2c7a15ee,CAT722a51fb,,,77.0,GBP,ishga,organic face serum,brd2c7a15ee,cat722a51fb,No match >= threshold
PRD4f278f25,Good Molecules Hyaluronic Acid Serum,BRD4915386c,CAT722a51fb,,,11.0,GBP,good molecules,good molecules hyaluronic acid serum,brd4915386c,cat722a51fb,No match >= threshold
PRDf615961c,Medik8 Crystal Retinal 10,BRDd2aeb642,CAT722a51fb,,,89.0,GBP,medik8,medik8 crystal retinal 10,brdd2aeb642,cat722a51fb,No match >= threshold
PRD7b20811f,Mixsoon Glacier Water Hyaluronic Acid Serum,BRD7d3ee7ce,CAT722a51fb,,,14.99,GBP,tk maxx,mixsoon glacier water hyaluronic acid serum,brd7d3ee7ce,cat722a51fb,No match >= threshold
PRDd7cfccba,Tropic Skincare Glow Berry Brightening Serum,BRD470b4156,CAT722a51fb,,,48.0,GBP,tropic skincare,tropic skincare glow berry brightening serum,brd470b4156,cat722a51fb,No match >= threshold
PRD8a122232,"Olavita Serum, Olavitas Liquid Solution, 2025 Boto-x Serum, Liquid Wrinkle Reduction, Anti Aging Facial Serums, Reduce Fine Lines and Wrinkles, for",BRD3268ee09,CAT722a51fb,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,olavita serum olavitas liquid solution 2025 boto x serum liquid wrinkle reduction anti aging facial serums reduce fine lines and wrinkles for,brd3268ee09,cat722a51fb,No match >= threshold
PRD422ba6df,This Works In Transit Vit C Serum,BRD9c7bffd7,CAT722a51fb,,,40.0,GBP,john lewis & partners,this works in transit vit c serum,brd9c7bffd7,cat722a51fb,No match >= threshold
PRD88222f1e,B. Brightening Serum,BRD705ae1cc,CAT722a51fb,30.0,ml,7.5,GBP,superdrug.com,b brightening serum,brd705ae1cc,cat722a51fb,No match >= threshold
PRDe012315c,Medicube Triple Collagen Serum 4.0,BRDfcd05189,CAT722a51fb,,,18.4,GBP,boots.com,medicube triple collagen serum 4 0,brdfcd05189,cat722a51fb,No match >= threshold
PRDac662e52,Honey Girl Organics HoneyGlo Facial Serum,BRD092867e9,CAT722a51fb,,,54.99,GBP,rawliving.co.uk,honey girl organics honeyglo facial serum,brd092867e9,cat722a51fb,No match >= threshold
PRDebef9cd6,Terry Hyaluronic Global Serum,BRD0f0646c1,CAT722a51fb,,,90.0,GBP,sephora uk,terry hyaluronic global serum,brd0f0646c1,cat722a51fb,No match >= threshold
PRDebef9cd6,Terry Hyaluronic Global Serum,BRD0f0646c1,CAT722a51fb,,,90.0,GBP,sephora uk,terry hyaluronic global serum,brd0f0646c1,cat722a51fb,No match >= threshold
PRD38218e1e,Qure All-in-One Face Serum,BRD90954534,CAT722a51fb,,,58.51,GBP,qure skincare,qure all in one face serum,brd90954534,cat722a51fb,No match >= threshold
PRD00f9020c,Amphora Aromatics Yuzu & Sandalwood Facial Serum,BRD90005e4e,CAT722a51fb,,,13.5,GBP,amphora aromatics,amphora aromatics yuzu sandalwood facial serum,brd90005e4e,cat722a51fb,No match >= threshold
PRDc70837ea,The Ordinary Amino Acids + B5,BRDb60306d4,CAT722a51fb,,,8.8,GBP,lookfantastic,the ordinary amino acids b5,brdb60306d4,cat722a51fb,No match >= threshold
PRDc70837ea,The Ordinary Amino Acids + B5,BRDb60306d4,CAT722a51fb,,,8.8,GBP,lookfantastic,the ordinary amino acids b5,brdb60306d4,cat722a51fb,No match >= threshold
PRD65512d0b,FranChouliPom Nourishing Facial Serum,BRD4249b6c0,CAT722a51fb,,,38.0,GBP,terre verdi,franchoulipom nourishing facial serum,brd4249b6c0,cat722a51fb,No match >= threshold
PRDc68c07f7,"Facial Serum with Green Tea, Bamboo Extract, and Hyaluronic Acid",BRD5e6546ae,CAT722a51fb,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,facial serum with green tea bamboo extract and hyaluronic acid,brd5e6546ae,cat722a51fb,No match >= threshold
PRD6a1cea8b,e.l.f. Cosmetics Skin Bright Icon Serum,,CAT722a51fb,,,12.8,GBP,boots.com,e l f cosmetics skin bright icon serum,none,cat722a51fb,No match >= threshold
PRD0eb2bbd3,Minimalist 2% Salicylic Acid Serum for Acne,BRD3e391062,CAT722a51fb,,,8.75,GBP,cosmetify,minimalist 2 salicylic acid serum for acne,brd3e391062,cat722a51fb,No match >= threshold
PRDba6deb44,Peachaboo Hyaluronic Acid Serum,BRDece9f3bf,CAT722a51fb,,,49.95,GBP,dr. pen uk,peachaboo hyaluronic acid serum,brdece9f3bf,cat722a51fb,No match >= threshold
PRDbc54c598,Tatcha The Dewy Serum,BRD1a9af619,CAT722a51fb,,,86.0,GBP,tatcha uk,tatcha the dewy serum,brd1a9af619,cat722a51fb,No match >= threshold
PRD61f260f0,"Facial Serum 10% Hyaluronic Acidanti-Wrinkle,Antipigmentation Face Serum For Men & Women Repairing Fine Lines, Wrinkles And Dryness Of The Skin",BRD5e6546ae,CAT722a51fb,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,facial serum 10 hyaluronic acidanti wrinkle antipigmentation face serum for men women repairing fine lines wrinkles and dryness of the skin,brd5e6546ae,cat722a51fb,No match >= threshold
PRD350e66e7,"Vitamin C Serum for Face with Hyaluronic Acid – Skin Brightening Serum for Women & Men, Anti Aging Serum to Reduce Wrinkles, Dark Spots & Fine",,CAT722a51fb,2.0,pcs,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,vitamin c serum for face with hyaluronic acid skin brightening serum for women men anti aging serum to reduce wrinkles dark spots fine,none,cat722a51fb,No match >= threshold
PRD350e66e7,"Vitamin C Serum for Face with Hyaluronic Acid – Skin Brightening Serum for Women & Men, Anti Aging Serum to Reduce Wrinkles, Dark Spots & Fine",,CAT722a51fb,2.0,pcs,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,vitamin c serum for face with hyaluronic acid skin brightening serum for women men anti aging serum to reduce wrinkles dark spots fine,none,cat722a51fb,No match >= threshold
PRD05f3959d,Geek & Gorgeous 101 HA 5 Rich Serum,BRD13f3648e,CAT722a51fb,,,8.99,GBP,superdrug.com,geek gorgeous 101 ha 5 rich serum,brd13f3648e,cat722a51fb,No match >= threshold
PRD19b4f26b,"Olavita Serum, Olavitas Liquid Solution, 2025 New Liquid Wrinkle Collagen Serum For Face, Anti Aging Facial Serum, Reduce Fine Lines and Wrinkles",BRD3268ee09,CAT722a51fb,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,olavita serum olavitas liquid solution 2025 new liquid wrinkle collagen serum for face anti aging facial serum reduce fine lines and wrinkles,brd3268ee09,cat722a51fb,No match >= threshold
PRD19b4f26b,"Olavita Serum, Olavitas Liquid Solution, 2025 New Liquid Wrinkle Collagen Serum For Face, Anti Aging Facial Serum, Reduce Fine Lines and Wrinkles",BRD3268ee09,CAT722a51fb,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,olavita serum olavitas liquid solution 2025 new liquid wrinkle collagen serum for face anti aging facial serum reduce fine lines and wrinkles,brd3268ee09,cat722a51fb,No match >= threshold
PRDd2b09669,"Anti Wrinkle Serum for Face – Hyaluronic Acid Serum & Pore Minimizer, Hydrating Serum for Women Mature Skin, Reduces Fine Lines & Wrinkles",BRD51f86e6e,CAT722a51fb,2.0,pcs,7.99,GBP,amazon.co.uk - amazon.co.uk-seller,anti wrinkle serum for face hyaluronic acid serum pore minimizer hydrating serum for women mature skin reduces fine lines wrinkles,brd51f86e6e,cat722a51fb,No match >= threshold
PRD40bd718f,Pink Peptide Serum for Face,BRD03b16dfa,CAT722a51fb,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,pink peptide serum for face,brd03b16dfa,cat722a51fb,No match >= threshold
PRD85664683,"Olavitas Serum Set, Olavitas Liquid Solution, BotO-X Face Serum, Stock Solution Facial Care for Anti Aging Smooth Reduce Fine Lines and",,CAT722a51fb,3.0,pcs,11.99,GBP,amazon.co.uk - amazon.co.uk-seller,olavitas serum set olavitas liquid solution boto x face serum stock solution facial care for anti aging smooth reduce fine lines and,none,cat722a51fb,No match >= threshold
PRDef72d6cb,Radiance Serum,BRD58aa6856,CAT722a51fb,,,32.5,GBP,typology,radiance serum,brd58aa6856,cat722a51fb,No match >= threshold
PRDa9143a2c,Good Molecules Daily Brightening Serum,BRD4915386c,CAT722a51fb,,,5.92,GBP,good molecules,good molecules daily brightening serum,brd4915386c,cat722a51fb,No match >= threshold
PRD95a10191,Frankincense Face Serum (),BRD9f83d377,CAT722a51fb,10.0,ml,6.95,GBP,amazon.co.uk - amazon.co.uk-seller,frankincense face serum ,brd9f83d377,cat722a51fb,No match >= threshold
PRD90ea9c3a,Medik8 C Tetra Advanced,BRD81595f99,CAT722a51fb,,,69.0,GBP,medik8,medik8 c tetra advanced,brd81595f99,cat722a51fb,No match >= threshold
PRD191e3875,Gcdat Advanced Bee Venom Serum Anti Aging Facial Serum Face Serum to Help Refine Fine Size 30,BRD1af3df54,CAT722a51fb,,,7.99,GBP,amazon.co.uk - amazon.co.uk-seller,gcdat advanced bee venom serum anti aging facial serum face serum to help refine fine size 30,brd1af3df54,cat722a51fb,No match >= threshold
PRD153f2142,Serum for Wrinkles and Firmness,BRDc1a60e80,CAT722a51fb,,,60.9,GBP,typology,serum for wrinkles and firmness,brdc1a60e80,cat722a51fb,No match >= threshold
PRD48edd3a6,Uriage Cica Daily Serum,BRDf3791bcf,CAT722a51fb,,,22.3,GBP,notino.co.uk,uriage cica daily serum,brdf3791bcf,cat722a51fb,No match >= threshold
PRD48edd3a6,Uriage Cica Daily Serum,BRDf3791bcf,CAT722a51fb,,,22.3,GBP,notino.co.uk,uriage cica daily serum,brdf3791bcf,cat722a51fb,No match >= threshold
PRD21e14695,"PDRN Pink Peptide Serum,Salmon Dna Serum,Salmon Dna Cream,PDRN Korean Skincare,Salmon Dna, Niacinamide Face Serum for Dark Spots & Barrier",,CAT722a51fb,35.0,ml,7.85,GBP,amazon.co.uk - amazon.co.uk-seller,pdrn pink peptide serum salmon dna serum salmon dna cream pdrn korean skincare salmon dna niacinamide face serum for dark spots barrier,none,cat722a51fb,No match >= threshold
PRD6992299d,DermaQuest Derma Quest+ New Stem Cell Rebuilding Complex Face Serum,BRD5fafb2f4,CAT722a51fb,,,70.0,GBP,dermaquest clinical,dermaquest derma quest new stem cell rebuilding complex face serum,brd5fafb2f4,cat722a51fb,No match >= threshold
PRD6992299d,DermaQuest Derma Quest+ New Stem Cell Rebuilding Complex Face Serum,BRD5fafb2f4,CAT722a51fb,,,70.0,GBP,dermaquest clinical,dermaquest derma quest new stem cell rebuilding complex face serum,brd5fafb2f4,cat722a51fb,No match >= threshold
PRD7830e82c,"Trendyfave 5 In 1 Face Serum,Vitamin C Serum,Face Serum For Women,Hydrating Serum, Fade Fine Lines & Anti Wrinkle & Dark Spot Remove,Face Oil",BRDdb1dfe03,CAT722a51fb,,,6.88,GBP,amazon.co.uk - amazon.co.uk-seller,trendyfave 5 in 1 face serum vitamin c serum face serum for women hydrating serum fade fine lines anti wrinkle dark spot remove face oil,brddb1dfe03,cat722a51fb,No match >= threshold
PRD7830e82c,"Trendyfave 5 In 1 Face Serum,Vitamin C Serum,Face Serum For Women,Hydrating Serum, Fade Fine Lines & Anti Wrinkle & Dark Spot Remove,Face Oil",BRDdb1dfe03,CAT722a51fb,,,6.88,GBP,amazon.co.uk - amazon.co.uk-seller,trendyfave 5 in 1 face serum vitamin c serum face serum for women hydrating serum fade fine lines anti wrinkle dark spot remove face oil,brddb1dfe03,cat722a51fb,No match >= threshold
PRD262fb52b,Beautypie Niacinamide Serum,BRD2fddf527,CAT722a51fb,,,25.0,GBP,beauty pie,beautypie niacinamide serum,brd2fddf527,cat722a51fb,No match >= threshold
PRDd1fdfc99,Balance Active Formula Wrinkle Freeze Serum,BRD39a3f437,CAT722a51fb,,,4.99,GBP,balanceactive,balance active formula wrinkle freeze serum,brd39a3f437,cat722a51fb,No match >= threshold
PRD471bf144,Dr Botanicals Cocoa Noir Time Reverse Facial Serum,BRDd19fad26,CAT722a51fb,15.0,ml,14.9,GBP,tesco,dr botanicals cocoa noir time reverse facial serum,brdd19fad26,cat722a51fb,No match >= threshold
PRDfef11abf,Rejuvenating Serum Manuka Doctor,BRDdbd3d21f,CAT722a51fb,,,15.0,GBP,manuka doctor,rejuvenating serum manuka doctor,brddbd3d21f,cat722a51fb,No match >= threshold
PRD4dadfe20,Bare Minerals Skin Rescue Pure Smooth Serum,BRD718bd47c,CAT722a51fb,,,58.0,GBP,john lewis & partners,bare minerals skin rescue pure smooth serum,brd718bd47c,cat722a51fb,No match >= threshold
PRD737f2237,Geek & Gorgeous A-Game 10 0.1% Retinal Serum,BRD13f3648e,CAT722a51fb,,,18.99,GBP,amazon.co.uk,geek gorgeous a game 10 0 1 retinal serum,brd13f3648e,cat722a51fb,No match >= threshold
PRDd5c8b3ea,Pyunkang Yul Black Tea Boosting Serum,BRDeb86d2e6,CAT722a51fb,,,21.7,GBP,sweetcare,pyunkang yul black tea boosting serum,brdeb86d2e6,cat722a51fb,No match >= threshold
PRDea506495,Blue Nectar Manjistha & Berry Face Serum with Vitamin C & E,BRDa4af78de,CAT722a51fb,,,37.95,GBP,amazon.co.uk - amazon.co.uk-seller,blue nectar manjistha berry face serum with vitamin c e,brda4af78de,cat722a51fb,No match >= threshold
PRDc1cfd765,"Liquid Solution,Boto-x Face Serum,Boto-x Stock Solution Facial Serum for Anti Aging,Hydrating Liquid Facial,Smooth FIne Lines & Anti Wrinkle,Essence",BRD7b6d2274,CAT722a51fb,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,liquid solution boto x face serum boto x stock solution facial serum for anti aging hydrating liquid facial smooth fine lines anti wrinkle essence,brd7b6d2274,cat722a51fb,No match >= threshold
PRDc3583d1a,Hanlux Serum,BRDddd98d98,CAT722a51fb,,,6.0,GBP,amazon.co.uk - amazon.co.uk-seller,hanlux serum,brdddd98d98,cat722a51fb,No match >= threshold
PRD84aaaf2d,Q+A Niacinamide Facial Serum,BRD58a748a6,CAT722a51fb,,,6.95,GBP,amazon.co.uk - amazon.co.uk-seller,q a niacinamide facial serum,brd58a748a6,cat722a51fb,No match >= threshold
PRDc568c806,Fatima's Garden Face Serum,BRD574bc6b9,CAT722a51fb,,,27.99,GBP,amazon.co.uk - amazon.co.uk-seller,fatima s garden face serum,brd574bc6b9,cat722a51fb,No match >= threshold
PRD60f4ddcf,Dr Sebagh Supreme Maintenance Youth Serum,BRD6a133265,CAT722a51fb,,,193.5,GBP,dr sebagh,dr sebagh supreme maintenance youth serum,brd6a133265,cat722a51fb,No match >= threshold
PRD82b66238,Kiehl's Hydro-Plumping Serum Concentrate,BRD0a0e793b,CAT722a51fb,,,39.0,GBP,amazon.co.uk,kiehl s hydro plumping serum concentrate,brd0a0e793b,cat722a51fb,No match >= threshold
PRD6607e03c,Skin Republic Matrixyl 3000 Anti-Aging Serum,BRD70c7613d,CAT722a51fb,,,13.0,GBP,amazon.co.uk,skin republic matrixyl 3000 anti aging serum,brd70c7613d,cat722a51fb,No match >= threshold
PRD37a72ac4,Elizabeth Arden Hyaluronic Acid Ceramide Capsules Hydra Plumping Serum,BRD5cb1fb40,CAT722a51fb,,,39.5,GBP,amazon.co.uk - amazon.co.uk-seller,elizabeth arden hyaluronic acid ceramide capsules hydra plumping serum,brd5cb1fb40,cat722a51fb,No match >= threshold
PRD5ca3898d,"3% Hyaluronic Acid Serum for Face - Ultra Hydrating Tightes Skin, Absorbs Quickly, Skin Deep Moisturizing Facial Serum for Anti-Aging",,CAT722a51fb,30.0,pcs,12.99,GBP,amazon.co.uk - amazon.co.uk-seller,3 hyaluronic acid serum for face ultra hydrating tightes skin absorbs quickly skin deep moisturizing facial serum for anti aging,none,cat722a51fb,No match >= threshold
PRD19da66dc,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair",BRDa32b830c,CAT722a51fb,,,9.19,GBP,amazon.co.uk - amazon.co.uk-seller,pdrn pink peptide serum with spf30 korean skincare for wrinkles hydration niacinamide face serum dark spot corrector barrier repair,brda32b830c,cat722a51fb,No match >= threshold
PRD66dd7264,111SKIN Y Theorem Repair Light Serum NAC Y2,,CAT722a51fb,,,260.0,GBP,space nk,111skin y theorem repair light serum nac y2,none,cat722a51fb,No match >= threshold
PRDf901eccc,Olay Skincare Giftset Super Serum and Retinol 24 Night Cream,BRD88412e50,CAT722a51fb,,,30.42,GBP,amazon.co.uk - amazon.co.uk-seller,olay skincare giftset super serum and retinol 24 night cream,brd88412e50,cat722a51fb,No match >= threshold
PRD0ea443b3,"Acid 10 Hyaluron Redness Soothing Serum - Dark Spot Correcting Serum Korean-Face S-erum Hyaluronic Acid For Redness, Dark Spots- Oil-Free Face Serum",BRDed84f028,CAT722a51fb,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,acid 10 hyaluron redness soothing serum dark spot correcting serum korean face s erum hyaluronic acid for redness dark spots oil free face serum,brded84f028,cat722a51fb,No match >= threshold
PRDf9334aef,"RAZUYEN Face Collagen Serum For Sensitive Skin with Victamin b5 and Centella Asiatica, Anti Aging, Soothing and Hydrating Serum,Fragance Free",BRD6b94e06f,CAT722a51fb,30.0,ml,5.69,GBP,amazon.co.uk - amazon.co.uk-seller,razuyen face collagen serum for sensitive skin with victamin b5 and centella asiatica anti aging soothing and hydrating serum fragance free,brd6b94e06f,cat722a51fb,No match >= threshold
PRDf085408f,"Age Defying Serum with Vitamin C, Retinol and Hyaluronic Acid - Boost Skin Collagen,Hydrate & Plump Skin, Anti Aging & Wrinkle Facial Serum",BRD860a002d,CAT722a51fb,3.0,pack,15.99,GBP,amazon.co.uk - amazon.co.uk-seller,age defying serum with vitamin c retinol and hyaluronic acid boost skin collagen hydrate plump skin anti aging wrinkle facial serum,brd860a002d,cat722a51fb,No match >= threshold
PRD51a95166,Plant Therapy Facial Serum,BRD59d167a6,CAT722a51fb,,,12.58,GBP,plant therapy,plant therapy facial serum,brd59d167a6,cat722a51fb,No match >= threshold
PRD1c5e2c6f,Quret Skin Barrier Cica Ampoule Calming Hydrating Face Serum,BRDc2a8dcbd,CAT722a51fb,,,9.95,GBP,amazon.co.uk,quret skin barrier cica ampoule calming hydrating face serum,brdc2a8dcbd,cat722a51fb,No match >= threshold
PRDd0830ed2,The Ordinary Skin Support Set,BRDb60306d4,CAT722a51fb,,,11.0,GBP,boots.com,the ordinary skin support set,brdb60306d4,cat722a51fb,No match >= threshold
PRD0a9f6643,It Cosmetics Bye Bye Lines Serum,BRD988e9722,CAT722a51fb,,,20.0,GBP,lookfantastic,it cosmetics bye bye lines serum,brd988e9722,cat722a51fb,No match >= threshold
PRDf70f2434,Alkemilla Illuminating Concentrated Face Serum,BRD41318407,CAT722a51fb,,,22.0,GBP,ecco-verde.co.uk,alkemilla illuminating concentrated face serum,brd41318407,cat722a51fb,No match >= threshold
PRD65fc783b,"Discoloration Correcting Serum, Dark Spot Remover for Face, Brightening Serum with Niacinamide, Alpha Arbutin & Centella, Hydrating Face Serum to",BRD2bef0dbc,CAT722a51fb,,,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,discoloration correcting serum dark spot remover for face brightening serum with niacinamide alpha arbutin centella hydrating face serum to,brd2bef0dbc,cat722a51fb,No match >= threshold
PRD6cd3610f,Clé de Peau Beauté The Serum,BRD0228e1c9,CAT722a51fb,,,172.0,GBP,cult beauty,cl de peau beaut the serum,brd0228e1c9,cat722a51fb,No match >= threshold
PRD4d084300,Dr. Pawpaw Women's Gorgeous Skin 4 in 1 Face Serum,BRD4429c420,CAT722a51fb,,,9.49,GBP,amazon.co.uk - amazon.co.uk-seller,dr pawpaw women s gorgeous skin 4 in 1 face serum,brd4429c420,cat722a51fb,No match >= threshold
PRDf97646d2,Good Molecules Discoloration Correcting Serum,BRD4915386c,CAT722a51fb,,,8.89,GBP,good molecules,good molecules discoloration correcting serum,brd4915386c,cat722a51fb,No match >= threshold
PRD94f8e4cf,"Advanced Niacinamide 10% + Salicylate Essence for Dark Spots & Uneven Skin Tone, Brightening Facial Serum with, Anti-Hyperpigmentation Essence",BRD00333bb3,CAT722a51fb,,,4.43,GBP,amazon.co.uk - amazon.co.uk-seller,advanced niacinamide 10 salicylate essence for dark spots uneven skin tone brightening facial serum with anti hyperpigmentation essence,brd00333bb3,cat722a51fb,No match >= threshold
PRD1cf0d660,"Japan Skincare Serum Ampoule, Che rry Blo ssom renewal Serum for Face, Anti Aging Face Serum with Hyaluronic Acid & Niacinamide, Plumping",,CAT722a51fb,30.0,pcs,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,japan skincare serum ampoule che rry blo ssom renewal serum for face anti aging face serum with hyaluronic acid niacinamide plumping,none,cat722a51fb,No match >= threshold
PRDacc6b668,"Moisturising Facial Serum, Botox Bliss Elixir, Anti-Aging Serum, Botox Face Serum, Reclaim Youthful Vibrancy, Diminish Signs of Aging, Reduce",BRD19c9d729,CAT722a51fb,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,moisturising facial serum botox bliss elixir anti aging serum botox face serum reclaim youthful vibrancy diminish signs of aging reduce,brd19c9d729,cat722a51fb,No match >= threshold
PRD9f59fc8c,"Stem Cell Serum for Face, Stem Cell Solution Ampoule for Firmer & Anti-Aging, Hydrating Facial Serum /1.2 Fl Oz",BRD60b433e3,CAT722a51fb,35.0,ml,8.99,GBP,amazon.co.uk - amazon.co.uk-seller,stem cell serum for face stem cell solution ampoule for firmer anti aging hydrating facial serum 1 2 fl oz,brd60b433e3,cat722a51fb,No match >= threshold
